Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
1.0,0.0,5.0,58.6246,9.0,1999,1.0,0.0,1.0,868.869,9.195,0.115064263,25
1.0,0.0,6.0,60.4536,7.0,2002,2.0,1.0,1.0,183.7608,10.695,0.057909547,22
1.0,0.0,0.0,195.8452,6.0,2004,2.0,1.0,1.0,4893.63,15.75,0.054920146,20
2.0,1.0,9.0,86.9514,8.0,1997,2.0,0.0,1.0,1416.8224,19.6,0.041291169,27
1.0,0.0,2.0,229.1326,5.0,1985,1.0,2.0,3.0,7393.0432,18.475,0.021273161,39
1.0,2.0,3.0,86.1856,1.0,1987,0.0,2.0,1.0,703.0848,17.35,0.02758789,37
1.0,0.0,5.0,182.3292,0.0,1998,2.0,2.0,0.0,182.4292,9.3,0.11178154,26
1.0,2.0,0.0,65.4142,9.0,1999,1.0,0.0,1.0,1516.0266,6.71,0.02960641,25
1.0,0.0,6.0,109.4886,2.0,2007,2.0,1.0,1.0,1667.829,17.1,0.129140919,17
1.0,2.0,13.0,105.9622,7.0,2002,2.0,1.0,1.0,1693.7952,5.175,0.029555773,22
0.0,0.0,14.0,159.6578,3.0,2009,1.0,2.0,2.0,962.7468,12.65,0.063146492,15
1.0,2.0,2.0,181.2292,9.0,1999,1.0,0.0,1.0,4195.8716,16.5,0.066352552,25
1.0,0.0,1.0,129.7994,4.0,1985,2.0,0.0,0.0,385.4982,12.1125,0.246678647,39
1.0,0.0,3.0,249.5092,3.0,2009,1.0,2.0,2.0,2241.0828,7.725,0.047977607,15
1.0,0.0,3.0,104.828,7.0,2002,2.0,1.0,1.0,1278.336,7.0,0.151712642,22
1.0,0.0,3.0,76.667,9.0,1999,1.0,0.0,1.0,1531.34,12.1,0.030174246,25
1.0,2.0,15.0,171.8448,0.0,1998,2.0,2.0,0.0,852.224,7.6,0.238366442,26
1.0,0.0,6.0,195.6768,0.0,1998,2.0,2.0,0.0,394.1536,12.85,0.055603753,26
1.0,2.0,6.0,142.4838,6.0,2004,2.0,1.0,1.0,1264.3542,17.75,0.029648306,20
1.0,2.0,6.0,175.0396,5.0,1985,1.0,2.0,3.0,4012.1108,19.0,0.105812357,39
2.0,1.0,9.0,182.5976,1.0,1987,0.0,2.0,1.0,3078.6592,20.25,0.02593166,37
1.0,0.0,13.0,214.756,4.0,1985,2.0,0.0,0.0,213.056,13.504999999999999,0.019671473,39
1.0,2.0,6.0,79.596,8.0,1997,2.0,0.0,1.0,1438.128,6.76,0.028982682,27
1.0,2.0,13.0,57.6588,4.0,1985,2.0,0.0,0.0,400.8116,10.455,0.019153299,39
0.0,0.0,14.0,82.4276,3.0,2009,1.0,2.0,2.0,1218.414,14.15,0.184254826,15
2.0,1.0,8.0,150.4734,9.0,1999,1.0,0.0,1.0,1187.7872,20.75,0.025169703,25
1.0,2.0,3.0,48.935,8.0,1997,2.0,0.0,1.0,798.96,7.84,0.153494979,27
0.0,0.0,14.0,56.6614,2.0,2007,2.0,1.0,1.0,1492.0578,19.6,0.034093203,17
2.0,1.0,9.0,169.8106,0.0,1998,2.0,2.0,0.0,171.1106,10.5,0.045655118,26
1.0,0.0,6.0,167.95,0.0,1998,2.0,2.0,0.0,166.45,5.655,0.142732848,26
1.0,2.0,6.0,83.6592,9.0,1999,1.0,0.0,1.0,1320.9472,12.5,0.110163385,25
1.0,0.0,13.0,44.6428,6.0,2004,2.0,1.0,1.0,615.1992,10.195,0.041934387,20
2.0,1.0,9.0,146.3786,5.0,1985,1.0,2.0,3.0,5056.751,8.165,0.028868467,39
1.0,2.0,0.0,151.7366,6.0,2004,2.0,1.0,1.0,3325.0052,6.135,0.079312367,20
1.0,0.0,0.0,124.6362,6.0,2004,2.0,1.0,1.0,2390.8878,9.1,0.174085625,20
2.0,1.0,11.0,241.2538,3.0,2009,1.0,2.0,2.0,5287.7836,14.6,0.059732844,15
2.0,1.0,9.0,151.4366,8.0,1997,2.0,0.0,1.0,1511.366,20.7,0.039245805,27
1.0,2.0,5.0,48.1718,7.0,2002,2.0,1.0,1.0,709.077,19.0,0.097510482,22
1.0,0.0,5.0,59.6246,8.0,1997,2.0,0.0,1.0,1100.5674,9.195,0.114885647,27
2.0,1.0,9.0,89.7514,4.0,1985,2.0,0.0,0.0,88.5514,7.8100000000000005,0.072295507,39
1.0,0.0,3.0,115.5808,6.0,2004,2.0,1.0,1.0,3749.7856,6.425,0.010436256,20
1.0,0.0,15.0,34.0532,0.0,1998,2.0,2.0,0.0,179.766,12.15,0.104257037,26
2.0,1.0,9.0,125.2362,9.0,1999,1.0,0.0,1.0,1384.1982,17.0,0.126440335,25
1.0,2.0,15.0,59.8904,5.0,1985,1.0,2.0,3.0,1757.712,15.0,0.12370309399999999,39
1.0,2.0,2.0,55.8614,4.0,1985,2.0,0.0,0.0,110.5228,13.0,0.120965853,39
2.0,1.0,8.0,152.0708,5.0,1985,1.0,2.0,3.0,2106.5912,11.0,0.09499866,39
1.0,2.0,2.0,55.0614,1.0,1987,0.0,2.0,1.0,442.0912,9.0,0.069031467,37
1.0,2.0,0.0,226.6062,3.0,2009,1.0,2.0,2.0,677.1186,6.215,0.049823839,15
2.0,1.0,9.0,154.2656,0.0,1998,2.0,2.0,0.0,308.9312,7.475,0.126752975,26
1.0,0.0,1.0,123.2046,3.0,2009,1.0,2.0,2.0,3237.1196,11.0,0.1062679,15
1.0,0.0,6.0,58.193,9.0,1999,1.0,0.0,1.0,848.895,19.7,0.053305463,25
0.0,0.0,4.0,97.6042,1.0,1987,0.0,2.0,1.0,1488.063,18.75,0.023820082,37
2.0,1.0,8.0,101.2042,1.0,1987,0.0,2.0,1.0,2281.6966,11.6,0.037549969,37
2.0,1.0,9.0,48.0034,3.0,2009,1.0,2.0,2.0,923.4646,13.0,0.03525175,15
2.0,1.0,9.0,174.7054,9.0,1999,1.0,0.0,1.0,6303.7944,7.285,0.031200065,25
1.0,2.0,6.0,145.4786,5.0,1985,1.0,2.0,3.0,5779.144,12.9425,0.106538757,39
2.0,1.0,9.0,121.5414,9.0,1999,1.0,0.0,1.0,4020.7662,18.6,0.012673238,25
1.0,0.0,4.0,195.9426,1.0,1987,0.0,2.0,1.0,2570.6538,6.615,0.093307668,37
2.0,1.0,9.0,115.7492,7.0,2002,2.0,1.0,1.0,579.246,10.1,0.056191301,22
1.0,0.0,13.0,182.6266,8.0,1997,2.0,0.0,1.0,3504.1054,17.7,0.116542484,27
2.0,1.0,9.0,235.8248,6.0,2004,2.0,1.0,1.0,4266.4464,10.5,0.011285795,20
0.0,2.0,14.0,186.6924,5.0,1985,1.0,2.0,3.0,7033.5112,11.4,0.127308434,39
0.0,0.0,14.0,106.2938,3.0,2009,1.0,2.0,2.0,1715.1008,12.3,0.069742672,15
1.0,0.0,0.0,143.0812,5.0,1985,1.0,2.0,3.0,3704.5112,15.575000000000001,0.093010026,39
1.0,0.0,13.0,41.648,1.0,1987,0.0,2.0,1.0,759.012,18.85,0.03961061,37
1.0,0.0,13.0,108.7228,2.0,2007,2.0,1.0,1.0,1326.2736,7.485,0.069514712,17
1.0,2.0,10.0,210.1586,0.0,1998,2.0,2.0,0.0,422.1172,14.3,0.083147702,26
1.0,0.0,1.0,42.7454,9.0,1999,1.0,0.0,1.0,419.454,10.6,0.011106465,25
1.0,0.0,6.0,158.792,5.0,1985,1.0,2.0,3.0,4474.176,12.125,0.02528566,39
1.0,2.0,5.0,197.1426,1.0,1987,0.0,2.0,1.0,3954.852,13.65,0.072851756,37
1.0,2.0,13.0,85.354,5.0,1985,1.0,2.0,3.0,2077.296,13.65,0.011072421,39
1.0,2.0,3.0,98.87,9.0,1999,1.0,0.0,1.0,2197.14,13.65,0.031494041,25
1.0,0.0,0.0,94.4436,1.0,1987,0.0,2.0,1.0,1134.5232,6.445,0.029667053,37
2.0,1.0,9.0,111.9544,6.0,2004,2.0,1.0,1.0,1565.9616,8.895,0.0258835175,20
1.0,0.0,4.0,110.1886,9.0,1999,1.0,0.0,1.0,1334.2632,16.7,0.022099982,25
1.0,2.0,5.0,89.6488,8.0,1997,2.0,0.0,1.0,1267.6832,6.115,0.011372972,27
1.0,2.0,10.0,96.9094,0.0,1998,2.0,2.0,0.0,190.4188,11.3,0.091310237,26
1.0,2.0,10.0,153.2314,8.0,1997,2.0,0.0,1.0,2326.971,9.3,0.033437991,27
2.0,1.0,9.0,123.0414,9.0,1999,1.0,0.0,1.0,1583.9382,7.725,0.029117482,25
1.0,0.0,13.0,145.3418,9.0,1999,1.0,0.0,1.0,882.8508,18.0,0.039071642,25
1.0,0.0,5.0,249.4434,6.0,2004,2.0,1.0,1.0,5960.2416,17.0,0.119362409,20
1.0,2.0,2.0,102.9332,5.0,1985,1.0,2.0,3.0,3691.1952,14.9,0.094109236,39
1.0,0.0,6.0,114.9492,7.0,2002,2.0,1.0,1.0,1737.738,12.8,0.02299122,22
1.0,2.0,5.0,38.8506,6.0,2004,2.0,1.0,1.0,341.5554,15.85,0.110010191,20
1.0,0.0,6.0,82.7908,0.0,1998,2.0,2.0,0.0,83.8908,6.59,0.176748258,26
0.0,2.0,14.0,43.0086,9.0,1999,1.0,0.0,1.0,713.7376,6.11,0.104605916,25
2.0,1.0,8.0,139.9154,5.0,1985,1.0,2.0,3.0,4963.539,7.805,0.032463574,39
1.0,2.0,6.0,170.1448,7.0,2002,2.0,1.0,1.0,1874.8928,9.5,0.035222503,22
1.0,0.0,13.0,163.7552,9.0,1999,1.0,0.0,1.0,1787.0072,17.6,0.010055503,25
1.0,0.0,0.0,43.5086,6.0,2004,2.0,1.0,1.0,401.4774,20.0,0.034363029,20
1.0,2.0,6.0,171.9764,2.0,2007,2.0,1.0,1.0,2404.8696,13.15,0.08135646900000001,17
1.0,0.0,13.0,106.5622,7.0,2002,2.0,1.0,1.0,1482.0708,19.0,0.128349909,22
1.0,0.0,6.0,213.7902,2.0,2007,2.0,1.0,1.0,5946.9256,8.1,0.128760294,17
0.0,0.0,7.0,192.3846,3.0,2009,1.0,2.0,2.0,4586.0304,9.3,0.043964058,15
1.0,0.0,5.0,148.9392,5.0,1985,1.0,2.0,3.0,3728.48,11.4,0.032470108,39
0.0,0.0,14.0,187.0872,3.0,2009,1.0,2.0,2.0,3214.4824,13.5,0.094603404,15
1.0,0.0,3.0,248.3092,1.0,1987,0.0,2.0,1.0,6474.2392,7.725,0.047743195,37
1.0,0.0,6.0,115.3492,5.0,1985,1.0,2.0,3.0,3823.0236,6.605,0.059650482,39
2.0,1.0,8.0,165.7842,0.0,1998,2.0,2.0,0.0,165.7842,5.485,0.071557769,26
2.0,1.0,9.0,157.2604,0.0,1998,2.0,2.0,0.0,316.9208,13.15,0.155105614,26
1.0,0.0,10.0,118.415,2.0,2007,2.0,1.0,1.0,1747.725,7.26,0.014505108,17
1.0,2.0,13.0,213.7244,9.0,1999,1.0,0.0,1.0,4022.7636,10.5,0.093909644,25
0.0,2.0,14.0,232.4958,6.0,2004,2.0,1.0,1.0,2804.3496,19.5,0.077157727,20
1.0,0.0,13.0,143.5154,4.0,1985,2.0,0.0,0.0,567.2616,20.083333333333332,0.094957079,39
1.0,0.0,3.0,78.9986,5.0,1985,1.0,2.0,3.0,2259.0594,20.666666666666668,0.072486326,39
1.0,0.0,13.0,177.637,7.0,2002,2.0,1.0,1.0,2999.429,21.25,0.155694794,22
1.0,0.0,10.0,190.953,4.0,1985,2.0,0.0,0.0,379.506,17.7,0.20914265,39
0.0,0.0,14.0,171.8106,1.0,1987,0.0,2.0,1.0,3935.5438,14.15,0.095298849,37
0.0,0.0,7.0,127.4362,8.0,1997,2.0,0.0,1.0,1510.0344,19.7,0.038736781,27
2.0,1.0,8.0,148.2734,4.0,1985,2.0,0.0,0.0,296.9468,16.75,0.044000492,39
1.0,2.0,3.0,89.9172,1.0,1987,0.0,2.0,1.0,1516.6924,13.8,0.014720848,37
1.0,0.0,6.0,94.0462,6.0,2004,2.0,1.0,1.0,555.2772,18.35,0.099090261,20
2.0,1.0,9.0,179.266,7.0,2002,2.0,1.0,1.0,5033.448,11.3,0.047814463,22
1.0,2.0,5.0,76.5354,9.0,1999,1.0,0.0,1.0,1655.1788,8.35,0.127066966,25
1.0,2.0,5.0,191.8846,2.0,2007,2.0,1.0,1.0,1146.5076,12.65,0.076474728,17
1.0,2.0,4.0,120.3782,2.0,2007,2.0,1.0,1.0,1668.4948,16.7,0.042860026,17
1.0,2.0,12.0,173.6764,2.0,2007,2.0,1.0,1.0,858.882,5.365,0.141033536,17
1.0,0.0,3.0,164.2842,8.0,1997,2.0,0.0,1.0,2818.3314,6.52,0.044607161,27
1.0,0.0,15.0,182.4634,6.0,2004,2.0,1.0,1.0,5452.902,14.0,0.041283361,20
1.0,2.0,1.0,146.0444,1.0,1987,0.0,2.0,1.0,2612.5992,6.575,0.075444922,37
2.0,1.0,9.0,124.373,6.0,2004,2.0,1.0,1.0,2093.941,15.35,0.035143024,20
1.0,2.0,10.0,183.7608,1.0,1987,0.0,2.0,1.0,2940.1728,6.985,0.13725257,37
2.0,1.0,8.0,186.6214,1.0,1987,0.0,2.0,1.0,2261.0568,10.8,0.041831008,37
2.0,1.0,9.0,254.3698,6.0,2004,2.0,1.0,1.0,4566.0564,14.85,0.060967038,20
1.0,2.0,0.0,152.7366,5.0,1985,1.0,2.0,3.0,1813.6392,14.85,0.078943221,39
1.0,2.0,0.0,120.8072,8.0,1997,2.0,0.0,1.0,4287.752,14.85,0.053837561,27
2.0,1.0,11.0,83.2908,1.0,1987,0.0,2.0,1.0,1258.362,9.395,0.039928582,37
1.0,0.0,6.0,179.6976,2.0,2007,2.0,1.0,1.0,1810.976,13.5,0.021617996,17
1.0,2.0,6.0,88.7514,2.0,2007,2.0,1.0,1.0,1062.6168,18.0,0.143495952,17
1.0,2.0,10.0,158.7946,5.0,1985,1.0,2.0,3.0,5522.811,19.0,0.157701958,39
2.0,1.0,8.0,111.0544,3.0,2009,1.0,2.0,2.0,894.8352,20.0,0.058719568,15
1.0,0.0,13.0,123.2072,2.0,2007,2.0,1.0,1.0,1225.072,20.35,0.142618182,17
0.0,0.0,14.0,156.4656,6.0,2004,2.0,1.0,1.0,2162.5184,8.785,0.020573334,20
2.0,1.0,8.0,35.4874,5.0,1985,1.0,2.0,3.0,1693.7952,7.9425,0.030208465,39
1.0,0.0,6.0,171.708,7.0,2002,2.0,1.0,1.0,3115.944,7.1,0.110234793,22
1.0,0.0,0.0,140.9812,2.0,2007,2.0,1.0,1.0,3277.0676,14.85,0.093991286,17
1.0,2.0,5.0,259.1962,3.0,2009,1.0,2.0,2.0,5438.9202,11.3,0.067001825,15
1.0,2.0,4.0,196.7794,7.0,2002,2.0,1.0,1.0,2731.1116,20.25,0.076314907,22
1.0,2.0,4.0,250.9092,5.0,1985,1.0,2.0,3.0,8217.3036,15.326666666666668,0.022403117,39
1.0,0.0,13.0,186.6582,5.0,1985,1.0,2.0,3.0,3715.164,10.403333333333334,0.030944666,39
1.0,0.0,5.0,83.325,0.0,1998,2.0,2.0,0.0,416.125,5.48,0.02528802,26
1.0,2.0,6.0,241.7512,8.0,1997,2.0,0.0,1.0,3635.268,11.0,0.057058545,27
0.0,0.0,4.0,231.9668,9.0,1999,1.0,0.0,1.0,1842.9344,14.1,0.0559641575,25
2.0,1.0,11.0,40.548,4.0,1985,2.0,0.0,0.0,39.948,10.355,0.05486977,39
1.0,2.0,13.0,186.0898,6.0,2004,2.0,1.0,1.0,2619.2572,6.61,0.029006239,20
1.0,0.0,3.0,177.9344,6.0,2004,2.0,1.0,1.0,4460.86,5.94,0.034880143,20
1.0,0.0,0.0,83.125,2.0,2007,2.0,1.0,1.0,2579.975,7.975,0.014713909,17
2.0,1.0,11.0,112.5202,8.0,1997,2.0,0.0,1.0,787.6414,12.65,0.047237246,27
2.0,1.0,8.0,166.3526,9.0,1999,1.0,0.0,1.0,986.7156,11.15,0.032306341,25
2.0,1.0,8.0,262.7226,0.0,1998,2.0,2.0,0.0,264.3226,6.825,0.100171568,26
2.0,1.0,9.0,142.6154,8.0,1997,2.0,0.0,1.0,709.077,8.18,0.013130031,27
1.0,0.0,13.0,160.4552,2.0,2007,2.0,1.0,1.0,2599.2832,17.6,0.010096684,17
1.0,0.0,0.0,194.3452,9.0,1999,1.0,0.0,1.0,2740.4328,15.75,0.055015935,25
1.0,0.0,5.0,211.8928,8.0,1997,2.0,0.0,1.0,5890.9984,12.15,0.015460726,27
1.0,2.0,13.0,197.6084,0.0,1998,2.0,2.0,0.0,595.2252,9.3,0.02346559,26
1.0,2.0,13.0,78.796,3.0,2009,1.0,2.0,2.0,239.688,13.5,0.017932223,15
1.0,2.0,5.0,246.0144,6.0,2004,2.0,1.0,1.0,4165.2448,9.695,0.047420609,20
1.0,2.0,0.0,88.383,5.0,1985,1.0,2.0,3.0,2067.309,15.0975,0.062547321,39
1.0,2.0,6.0,192.2478,8.0,1997,2.0,0.0,1.0,3874.956,20.5,0.112410046,27
1.0,2.0,4.0,262.591,8.0,1997,2.0,0.0,1.0,4996.829,14.85,0.019511288,27
2.0,1.0,9.0,256.1014,1.0,1987,0.0,2.0,1.0,2550.014,13.0,0.041789718,37
1.0,0.0,5.0,95.7068,1.0,1987,0.0,2.0,1.0,583.2408,7.075,0.022548195,37
1.0,2.0,6.0,125.1388,6.0,2004,2.0,1.0,1.0,1981.4208,17.85,0.046599684,20
0.0,0.0,4.0,232.4642,0.0,1998,2.0,2.0,0.0,697.0926,10.6,0.095064731,26
1.0,2.0,3.0,175.137,3.0,2009,1.0,2.0,2.0,3705.177,9.695,0.029283081,15
2.0,1.0,9.0,108.0938,3.0,2009,1.0,2.0,2.0,1607.907,12.65,0.042383069,15
2.0,1.0,9.0,127.9652,0.0,1998,2.0,2.0,0.0,645.826,5.945,0.155706798,26
1.0,0.0,10.0,141.418,7.0,2002,2.0,1.0,1.0,1957.452,17.5,0.016767995,22
2.0,1.0,11.0,143.847,2.0,2007,2.0,1.0,1.0,4866.998,7.39,0.120961347,17
1.0,0.0,6.0,177.937,0.0,1998,2.0,2.0,0.0,176.437,9.8,0.178622919,26
1.0,2.0,3.0,40.6138,1.0,1987,0.0,2.0,1.0,406.138,11.8,0.02633607,37
0.0,0.0,7.0,235.5616,0.0,1998,2.0,2.0,0.0,468.7232,8.895,0.126287542,26
0.0,0.0,14.0,186.8924,9.0,1999,1.0,0.0,1.0,2961.4784,11.8,0.11350542,25
1.0,2.0,10.0,213.356,5.0,1985,1.0,2.0,3.0,6817.792,14.525,0.094201477,39
1.0,2.0,2.0,41.248,8.0,1997,2.0,0.0,1.0,679.116,17.25,0.125224466,27
1.0,2.0,6.0,168.379,2.0,2007,2.0,1.0,1.0,3225.801,11.35,0.005561798,17
1.0,0.0,4.0,54.3956,7.0,2002,2.0,1.0,1.0,873.5296,19.25,0.101980245,22
1.0,2.0,0.0,198.411,2.0,2007,2.0,1.0,1.0,2553.343,19.7,0.081193712,17
2.0,1.0,9.0,40.2454,9.0,1999,1.0,0.0,1.0,922.7988,14.0,0.024369007,25
1.0,0.0,3.0,146.4418,2.0,2007,2.0,1.0,1.0,3089.9778,8.355,0.188619537,17
1.0,2.0,6.0,62.3194,9.0,1999,1.0,0.0,1.0,495.3552,15.1,0.094037291,25
1.0,0.0,3.0,77.367,7.0,2002,2.0,1.0,1.0,612.536,12.1,0.030188505,22
1.0,0.0,6.0,48.6692,7.0,2002,2.0,1.0,1.0,1182.4608,8.185,0.046578409,22
0.0,2.0,14.0,186.2924,4.0,1985,2.0,0.0,0.0,555.2772,11.842500000000001,0.223985293,39
1.0,2.0,5.0,49.0692,1.0,1987,0.0,2.0,1.0,295.6152,15.5,0.085763562,37
1.0,2.0,5.0,144.2812,8.0,1997,2.0,0.0,1.0,4844.3608,14.0,0.105145451,27
2.0,1.0,8.0,129.3994,6.0,2004,2.0,1.0,1.0,3340.9844,18.0,0.019382568,20
0.0,0.0,14.0,166.5158,9.0,1999,1.0,0.0,1.0,3509.4318,9.6,0.0561924535,25
1.0,0.0,6.0,177.7712,5.0,1985,1.0,2.0,3.0,4921.5936,9.6,0.093002339,39
1.0,0.0,13.0,244.117,1.0,1987,0.0,2.0,1.0,5346.374,9.6,0.035549527,37
1.0,0.0,5.0,107.8254,5.0,1985,1.0,2.0,3.0,2387.5588,13.149999999999999,0.054720642,39
1.0,2.0,5.0,114.7176,2.0,2007,2.0,1.0,1.0,2404.8696,16.7,0.052708138,17
1.0,0.0,3.0,144.9786,9.0,1999,1.0,0.0,1.0,1011.3502,9.3,0.089144149,25
1.0,0.0,6.0,210.9902,6.0,2004,2.0,1.0,1.0,6371.706,8.1,0.128011859,20
2.0,1.0,9.0,172.4422,2.0,2007,2.0,1.0,1.0,1551.9798,19.1,0.178272728,17
2.0,1.0,9.0,208.527,3.0,2009,1.0,2.0,2.0,3145.905,8.88,0.099024124,15
1.0,2.0,3.0,153.7998,2.0,2007,2.0,1.0,1.0,922.7988,6.825,0.046898544,17
1.0,2.0,5.0,194.782,6.0,2004,2.0,1.0,1.0,3475.476,11.5,0.041994624,20
1.0,0.0,5.0,98.8068,2.0,2007,2.0,1.0,1.0,2527.3768,7.075,0.022694623,17
2.0,1.0,9.0,151.7366,2.0,2007,2.0,1.0,1.0,604.5464,20.7,0.039467795,17
1.0,2.0,2.0,56.7588,9.0,1999,1.0,0.0,1.0,343.5528,7.895,0.061270647,25
2.0,1.0,9.0,229.601,3.0,2009,1.0,2.0,2.0,2526.711,6.86,0.036686158,15
1.0,2.0,13.0,187.1872,1.0,1987,0.0,2.0,1.0,3214.4824,9.6,0.014200671,37
2.0,1.0,9.0,172.1106,8.0,1997,2.0,0.0,1.0,3422.212,12.1,0.079806266,27
1.0,0.0,6.0,151.8366,1.0,1987,0.0,2.0,1.0,1057.9562,11.1,0.059797172,37
0.0,0.0,7.0,190.9872,7.0,2002,2.0,1.0,1.0,3025.3952,9.5,0.054589419,22
1.0,0.0,13.0,193.0478,9.0,1999,1.0,0.0,1.0,1549.9824,21.0,0.049381666,25
1.0,2.0,6.0,144.9786,8.0,1997,2.0,0.0,1.0,2022.7004,5.46,0.107057186,27
1.0,2.0,6.0,225.3062,4.0,1985,2.0,0.0,0.0,677.1186,11.530000000000001,0.109274313,39
2.0,1.0,8.0,236.259,1.0,1987,0.0,2.0,1.0,4727.18,17.6,0.018889593,37
2.0,1.0,9.0,75.8328,7.0,2002,2.0,1.0,1.0,154.4656,20.35,0.021369722,22
2.0,1.0,9.0,249.5066,9.0,1999,1.0,0.0,1.0,4267.1122,7.39,0.092927148,25
1.0,2.0,15.0,92.9804,4.0,1985,2.0,0.0,0.0,183.7608,8.2925,0.113139486,39
1.0,2.0,13.0,160.2578,1.0,1987,0.0,2.0,1.0,4492.8184,9.195,0.117387066,37
2.0,1.0,9.0,166.2842,6.0,2004,2.0,1.0,1.0,4807.7418,17.1,0.038730229,20
1.0,2.0,3.0,59.322,3.0,2009,1.0,2.0,2.0,539.298,13.0,0.030211742,15
1.0,0.0,0.0,107.2938,9.0,1999,1.0,0.0,1.0,2143.876,15.5,0.032924463,25
2.0,1.0,9.0,94.8094,3.0,2009,1.0,2.0,2.0,1428.141,8.695,0.120022543,15
1.0,2.0,13.0,107.8254,5.0,1985,1.0,2.0,3.0,1410.8302,8.0975,0.037388493,39
2.0,1.0,9.0,55.3588,8.0,1997,2.0,0.0,1.0,1030.6584,7.5,0.096413261,27
1.0,0.0,13.0,112.1228,3.0,2009,1.0,2.0,2.0,1105.228,7.485,0.069405301,15
2.0,1.0,11.0,194.3478,7.0,2002,2.0,1.0,1.0,4649.9472,9.8,0.090649107,22
2.0,1.0,8.0,150.8708,7.0,2002,2.0,1.0,1.0,4363.6532,11.395,0.021649904,22
2.0,1.0,9.0,76.7354,6.0,2004,2.0,1.0,1.0,2482.7682,20.7,0.02689477,20
1.0,2.0,5.0,96.3726,9.0,1999,1.0,0.0,1.0,2740.4328,16.2,0.016679232,25
1.0,2.0,15.0,225.9062,4.0,1985,2.0,0.0,0.0,451.4124,14.675,0.00978492,39
0.0,0.0,14.0,144.2812,8.0,1997,2.0,0.0,1.0,1282.3308,13.15,0.056429024,27
1.0,0.0,10.0,182.3608,8.0,1997,2.0,0.0,1.0,551.2824,21.25,0.009998763,27
1.0,0.0,1.0,84.3566,7.0,2002,2.0,1.0,1.0,761.0094,13.15,0.020757926,22
2.0,1.0,9.0,89.2514,7.0,2002,2.0,1.0,1.0,1416.8224,19.6,0.041374909,22
1.0,0.0,13.0,208.7612,2.0,2007,2.0,1.0,1.0,5226.53,12.6,0.096756649,17
1.0,2.0,4.0,181.7608,2.0,2007,2.0,1.0,1.0,4961.5416,12.8,0.079523619,17
1.0,0.0,4.0,155.1288,2.0,2007,2.0,1.0,1.0,1414.1592,7.285,0.045845803500000004,17
2.0,1.0,11.0,190.253,2.0,2007,2.0,1.0,1.0,4174.566,13.1,0.012167988,17
1.0,2.0,13.0,114.6518,7.0,2002,2.0,1.0,1.0,2846.295,8.63,0.032976399,22
1.0,2.0,5.0,141.5838,2.0,2007,2.0,1.0,1.0,1685.8056,10.195,0.147492524,17
1.0,2.0,13.0,110.0544,9.0,1999,1.0,0.0,1.0,2572.6512,16.85,0.08802947850000001,25
1.0,0.0,0.0,193.0136,9.0,1999,1.0,0.0,1.0,4860.34,9.3,0.028566433,25
1.0,2.0,5.0,36.7506,3.0,2009,1.0,2.0,2.0,531.3084,15.85,0.110479217,15
2.0,1.0,8.0,163.7842,7.0,2002,2.0,1.0,1.0,1657.842,5.485,0.042838514,22
1.0,0.0,6.0,162.8894,1.0,1987,0.0,2.0,1.0,3397.5774,18.25,0.012264903,37
1.0,0.0,13.0,208.9612,1.0,1987,0.0,2.0,1.0,4181.224,12.6,0.096132367,37
0.0,0.0,14.0,197.8768,4.0,1985,2.0,0.0,0.0,197.0768,12.725,0.168780127,39
1.0,0.0,5.0,38.1164,7.0,2002,2.0,1.0,1.0,656.4788,12.85,0.099193899,22
0.0,0.0,4.0,59.4536,6.0,2004,2.0,1.0,1.0,2021.3688,6.13,0.076721393,20
1.0,2.0,6.0,159.1578,4.0,1985,2.0,0.0,0.0,160.4578,5.8925,0.06173052,39
0.0,0.0,14.0,145.0102,1.0,1987,0.0,2.0,1.0,1895.5326,5.655,0.174934513,37
2.0,1.0,9.0,119.1124,8.0,1997,2.0,0.0,1.0,1303.6364,11.1,0.09236865200000001,27
1.0,2.0,13.0,223.0404,3.0,2009,1.0,2.0,2.0,1125.202,11.6,0.009802791,15
1.0,2.0,5.0,87.0856,9.0,1999,1.0,0.0,1.0,527.3136,16.0,0.09942555,25
1.0,0.0,15.0,34.6532,9.0,1999,1.0,0.0,1.0,719.064,12.15,0.062384659,25
1.0,2.0,1.0,158.8288,3.0,2009,1.0,2.0,2.0,4399.6064,6.55,0.034745307,15
1.0,0.0,13.0,244.417,8.0,1997,2.0,0.0,1.0,1944.136,9.6,0.035579135,27
2.0,1.0,9.0,43.0796,3.0,2009,1.0,2.0,2.0,619.194,19.1,0.067569539,15
1.0,2.0,4.0,143.0786,1.0,1987,0.0,2.0,1.0,3178.5292,14.0,0.029697925,37
1.0,2.0,6.0,160.9578,6.0,2004,2.0,1.0,1.0,2246.4092,14.85,0.03525037,20
1.0,0.0,0.0,198.8084,1.0,1987,0.0,2.0,1.0,2976.126,4.92,0.045916788,37
1.0,0.0,6.0,182.4976,7.0,2002,2.0,1.0,1.0,1629.8784,13.5,0.021539999,22
1.0,2.0,3.0,169.279,7.0,2002,2.0,1.0,1.0,3735.138,15.7,0.027673055,22
