Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
FD,Regular,Fruits and Vegetables,173.8422,OUT018,2009,Medium,Tier 3,Supermarket Type2,3448.844,8.77,0.046962004,15
NC,Non-Edible,Health and Hygiene,108.128,OUT017,2007,Small,Tier 2,Supermarket Type1,1065.28,18.75,0.05233528,17
FD,Low Fat,Fruits and Vegetables,220.8772,OUT045,2002,Small,Tier 2,Supermarket Type1,4225.1668,19.85,0.17635245,22
FD,Low Fat,Frozen Foods,259.7304,OUT018,2009,Medium,Tier 3,Supermarket Type2,3616.6256,17.5,0.013692598,15
NC,Non-Edible,Others,242.3538,OUT035,2004,Small,Tier 2,Supermarket Type1,5287.7836,14.6,0.053674163,20
FD,Regular,Snack Foods,127.1704,OUT046,1997,Small,Tier 1,Supermarket Type1,3004.0896,11.8,0.093655728,27
FD,Regular,Meat,110.8544,OUT010,1998,Small,Tier 3,Grocery Store,111.8544,11.65,0.018275816,26
FD,Regular,Canned,213.7902,OUT046,1997,Small,Tier 1,Supermarket Type1,1274.3412,13.65,0.184167712,27
FD,Regular,Frozen Foods,34.9558,OUT027,1985,Medium,Tier 3,Supermarket Type3,1120.5414,15.125,0.158954903,39
FD,Low Fat,Canned,118.4124,OUT045,2002,Small,Tier 2,Supermarket Type1,3199.8348,16.6,0.050392993,22
FD,Low Fat,Baking Goods,79.0618,OUT045,2002,Small,Tier 2,Supermarket Type1,1208.427,18.0,0.008558144,22
FD,Regular,Fruits and Vegetables,130.3968,OUT049,1999,Medium,Tier 1,Supermarket Type1,3523.4136,7.17,0.059820884,25
FD,Low Fat,Dairy,264.5226,OUT049,1999,Medium,Tier 1,Supermarket Type1,3436.1938,10.3,0.070149088,25
FD,Low Fat,Breads,162.6552,OUT027,1985,Medium,Tier 3,Supermarket Type3,5685.932,10.700000000000001,0.095919472,39
FD,Low Fat,Snack Foods,172.0422,OUT019,1985,Small,Tier 1,Grocery Store,517.3266,11.1,0.058092551,39
FD,Low Fat,Snack Foods,123.9704,OUT010,1998,Small,Tier 3,Grocery Store,375.5112,11.5,0.286357776,26
FD,Regular,Baking Goods,37.2848,OUT049,1999,Medium,Tier 1,Supermarket Type1,745.696,7.855,0.161798604,25
FD,Low Fat,Baking Goods,107.128,OUT019,1985,Small,Tier 1,Grocery Store,319.584,12.602500000000001,0.148742896,39
FD,Low Fat,Frozen Foods,72.2038,OUT017,2007,Small,Tier 2,Supermarket Type1,886.8456,17.35,0.0903827155,17
NC,Non-Edible,Household,101.8016,OUT046,1997,Small,Tier 1,Supermarket Type1,1720.4272,9.0,0.032022535,27
FD,Regular,Fruits and Vegetables,164.2526,OUT027,1985,Medium,Tier 3,Supermarket Type3,3946.8624,9.398333333333333,0.049842613,39
FD,Low Fat,Snack Foods,256.3672,OUT019,1985,Small,Tier 1,Grocery Store,255.6672,9.796666666666667,0.156304192,39
FD,Regular,Meat,196.311,OUT046,1997,Small,Tier 1,Supermarket Type1,589.233,10.195,0.012458143,27
DR,Low Fat,Soft Drinks,181.7634,OUT013,1987,High,Tier 3,Supermarket Type1,2544.6876,15.7,0.037201127,37
FD,Low Fat,Frozen Foods,177.966,OUT049,1999,Medium,Tier 1,Supermarket Type1,3415.554,15.7,0.045274134,25
NC,Non-Edible,Household,210.727,OUT035,2004,Small,Tier 2,Supermarket Type1,4194.54,8.88,0.098603729,20
NC,Non-Edible,Health and Hygiene,114.4492,OUT018,2009,Medium,Tier 3,Supermarket Type2,579.246,15.2,0.097457483,15
FD,Low Fat,Breads,33.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,848.895,10.195,0.051661272,27
FD,Regular,Snack Foods,133.0626,OUT049,1999,Medium,Tier 1,Supermarket Type1,1573.9512,6.67,0.0464673315,25
FD,Regular,Frozen Foods,91.6804,OUT027,1985,Medium,Tier 3,Supermarket Type3,3858.9768,7.4383333333333335,0.041273391,39
FD,Regular,Fruits and Vegetables,90.5514,OUT027,1985,Medium,Tier 3,Supermarket Type3,2036.6822,8.206666666666667,0.141997869,39
FD,Regular,Canned,84.9224,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336,8.975,0.100168511,15
DR,Low Fat,Dairy,246.2802,OUT018,2009,Medium,Tier 3,Supermarket Type2,1228.401,13.8,0.058339153,15
FD,Low Fat,Fruits and Vegetables,49.9324,OUT035,2004,Small,Tier 2,Supermarket Type1,259.662,16.35,0.020544065,20
FD,Regular,Fruits and Vegetables,129.6968,OUT017,2007,Small,Tier 2,Supermarket Type1,1174.4712,6.11,0.103503049,17
FD,Low Fat,Dairy,105.6306,OUT017,2007,Small,Tier 2,Supermarket Type1,627.1836,7.785,0.140342195,17
NC,Non-Edible,Household,178.237,OUT027,1985,Medium,Tier 3,Supermarket Type3,7939.665,13.3175,0.12929931,39
FD,Low Fat,Meat,60.4562,OUT035,2004,Small,Tier 2,Supermarket Type1,1125.8678,18.85,0.036031137,20
FD,Low Fat,Meat,120.9756,OUT027,1985,Medium,Tier 3,Supermarket Type3,2787.0388,12.75,0.008903212,39
FD,Low Fat,Fruits and Vegetables,127.2678,OUT046,1997,Small,Tier 1,Supermarket Type1,2416.1882,6.65,0.087669485,27
NC,Non-Edible,Household,59.2588,OUT049,1999,Medium,Tier 1,Supermarket Type1,916.1408,7.5,0.046665577,25
FD,Low Fat,Baking Goods,186.5924,OUT013,1987,High,Tier 3,Supermarket Type1,2591.2936,5.985,0.005661669,37
FD,Regular,Baking Goods,95.012,OUT049,1999,Medium,Tier 1,Supermarket Type1,2050.664,6.78,0.03882359950000001,25
FD,Low Fat,Snack Foods,122.2098,OUT046,1997,Small,Tier 1,Supermarket Type1,1205.098,6.195,0.07198553,27
FD,Regular,Meat,48.8376,OUT013,1987,High,Tier 3,Supermarket Type1,287.6256,18.6,0.17133418,37
FD,Regular,Canned,174.1422,OUT010,1998,Small,Tier 3,Grocery Store,517.3266,8.63,0.047329385,26
FD,Regular,Canned,117.0834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1842.9344,11.8,0.170977155,15
FD,Low Fat,Dairy,145.8128,OUT013,1987,High,Tier 3,Supermarket Type1,1725.7536,7.075,0.058298384,37
FD,Low Fat,Snack Foods,100.1042,OUT017,2007,Small,Tier 2,Supermarket Type1,1289.6546,8.395,0.039715591,17
FD,Low Fat,Meat,153.6682,OUT018,2009,Medium,Tier 3,Supermarket Type2,1829.6184,17.85,0.046824729,15
FD,Regular,Baking Goods,79.2328,OUT010,1998,Small,Tier 3,Grocery Store,154.4656,12.35,0.311090379,26
NC,Non-Edible,Others,238.3538,OUT045,2002,Small,Tier 2,Supermarket Type1,2163.1842,14.6,0.059611153,22
FD,Regular,Baking Goods,164.95,OUT027,1985,Medium,Tier 3,Supermarket Type3,4161.25,13.125,0.103517853,39
FD,Regular,Snack Foods,82.9908,OUT035,2004,Small,Tier 2,Supermarket Type1,1258.362,11.65,0.075834825,20
FD,Low Fat,Canned,183.8266,OUT049,1999,Medium,Tier 1,Supermarket Type1,1844.266,20.7,0.170072462,25
FD,Regular,Fruits and Vegetables,173.6422,OUT013,1987,High,Tier 3,Supermarket Type1,517.3266,8.77,0.103236098,37
DR,Low Fat,Dairy,219.3482,OUT045,2002,Small,Tier 2,Supermarket Type1,8323.8316,20.25,0.036399734,22
FD,Regular,Frozen Foods,198.4426,OUT046,1997,Small,Tier 1,Supermarket Type1,5536.7928,13.65,0.072912432,27
NC,Non-Edible,Household,168.4474,OUT045,2002,Small,Tier 2,Supermarket Type1,2358.2636,17.7,0.012567811,22
FD,Regular,Baking Goods,144.3444,OUT017,2007,Small,Tier 2,Supermarket Type1,3483.4656,8.315,0.035773394,17
FD,Regular,Fruits and Vegetables,122.8388,OUT027,1985,Medium,Tier 3,Supermarket Type3,2972.1312,8.0625,0.046382793,39
DR,Low Fat,Soft Drinks,246.1486,OUT017,2007,Small,Tier 2,Supermarket Type1,5375.6692,7.81,0.067836851,17
FD,Low Fat,Snack Foods,220.7482,OUT049,1999,Medium,Tier 1,Supermarket Type1,4380.964,11.1,0.0451356345,25
FD,Low Fat,Fruits and Vegetables,96.2094,OUT049,1999,Medium,Tier 1,Supermarket Type1,952.094,18.1,0.022434418,25
DR,Low Fat,Hard Drinks,153.8682,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.6184,8.88,0.086764795,20
NC,Non-Edible,Health and Hygiene,39.1506,OUT017,2007,Small,Tier 2,Supermarket Type1,1480.0734,12.15,0.08610128650000001,17
DR,Low Fat,Hard Drinks,188.4872,OUT018,2009,Medium,Tier 3,Supermarket Type2,3592.6568,9.5,0.085437778,15
FD,Low Fat,Frozen Foods,215.1192,OUT045,2002,Small,Tier 2,Supermarket Type1,2157.192,15.25,0.089998959,22
FD,Regular,Meat,96.6094,OUT027,1985,Medium,Tier 3,Supermarket Type3,2189.8162,13.7,0.054288646,39
NC,Non-Edible,Others,123.773,OUT046,1997,Small,Tier 1,Supermarket Type1,3325.671,12.15,0.035640925000000004,27
NC,Non-Edible,Household,95.741,OUT046,1997,Small,Tier 1,Supermarket Type1,965.41,16.35,0.016993204,27
FD,Low Fat,Meat,52.3324,OUT027,1985,Medium,Tier 3,Supermarket Type3,1298.31,14.600000000000001,0.06908877,39
FD,Low Fat,Snack Foods,157.663,OUT049,1999,Medium,Tier 1,Supermarket Type1,2659.871,12.85,0.137441201,25
FD,Low Fat,Fruits and Vegetables,103.699,OUT010,1998,Small,Tier 3,Grocery Store,412.796,12.5,0.051970788,26
FD,Low Fat,Frozen Foods,109.1254,OUT017,2007,Small,Tier 2,Supermarket Type1,1627.881,7.905,0.038446588999999996,17
DR,Low Fat,Soft Drinks,153.4998,OUT018,2009,Medium,Tier 3,Supermarket Type2,2922.1962,17.85,0.02492239,15
FD,Regular,Snack Foods,100.8332,OUT045,2002,Small,Tier 2,Supermarket Type1,1537.998,7.21,0.144924795,22
NC,Non-Edible,Health and Hygiene,37.0874,OUT035,2004,Small,Tier 2,Supermarket Type1,423.4488,5.175,0.030349723,20
FD,Low Fat,Fruits and Vegetables,163.221,OUT019,1985,Small,Tier 1,Grocery Store,326.242,10.6875,0.226284381,39
NC,Non-Edible,Household,193.1162,OUT017,2007,Small,Tier 2,Supermarket Type1,2501.4106,16.2,0.050625182,17
FD,Low Fat,Baking Goods,103.8332,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644,14.0,0.02371512,37
NC,Non-Edible,Health and Hygiene,65.9168,OUT013,1987,High,Tier 3,Supermarket Type1,958.752,8.42,0.112177581,37
FD,Low Fat,Baking Goods,195.0136,OUT010,1998,Small,Tier 3,Grocery Store,194.4136,9.3,0.04774013,26
DR,Low Fat,Soft Drinks,226.172,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324,9.395,0.159304333,20
FD,Regular,Meat,260.7936,OUT045,2002,Small,Tier 2,Supermarket Type1,4697.8848,17.85,0.020989308,22
DR,Low Fat,Dairy,74.2012,OUT027,1985,Medium,Tier 3,Supermarket Type3,1290.3204,11.99,0.01769927,39
DR,Low Fat,Dairy,60.1536,OUT013,1987,High,Tier 3,Supermarket Type1,1102.5648,6.13,0.057178836999999996,37
FD,Low Fat,Fruits and Vegetables,216.9166,OUT019,1985,Small,Tier 1,Grocery Store,217.7166,13.115000000000002,0.096658404,39
FD,Regular,Fruits and Vegetables,194.282,OUT018,2009,Medium,Tier 3,Supermarket Type2,1544.656,20.1,0.054816926,15
FD,Regular,Canned,103.699,OUT017,2007,Small,Tier 2,Supermarket Type1,1651.184,16.5,0.068511103,17
NC,Non-Edible,Health and Hygiene,122.473,OUT035,2004,Small,Tier 2,Supermarket Type1,1354.903,5.615,0.12574524,20
FD,Regular,Baking Goods,183.095,OUT046,1997,Small,Tier 1,Supermarket Type1,5492.85,7.52,0.044023213,27
FD,Regular,Breakfast,54.5614,OUT027,1985,Medium,Tier 3,Supermarket Type3,1713.1034,10.66,0.068754395,39
FD,Regular,Canned,87.4172,OUT010,1998,Small,Tier 3,Grocery Store,178.4344,13.8,0.024660202,26
FD,Regular,Snack Foods,98.241,OUT035,2004,Small,Tier 2,Supermarket Type1,1930.82,17.6,0.039214444,20
FD,Low Fat,Fruits and Vegetables,122.3756,OUT017,2007,Small,Tier 2,Supermarket Type1,2544.6876,20.5,0.036344721,17
NC,Non-Edible,Health and Hygiene,116.9492,OUT013,1987,High,Tier 3,Supermarket Type1,1969.4364,11.8,0.008554052,37
FD,Regular,Dairy,155.963,OUT027,1985,Medium,Tier 3,Supermarket Type3,4537.427,16.025,0.170000805,39
NC,Non-Edible,Health and Hygiene,108.3938,OUT049,1999,Medium,Tier 1,Supermarket Type1,2787.0388,20.25,0.148302815,25
FD,Low Fat,Breads,177.637,OUT049,1999,Medium,Tier 1,Supermarket Type1,3352.303,15.85,0.081914677,25
FD,Low Fat,Snack Foods,166.2816,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724,17.7,0.029914022,37
FD,Regular,Baking Goods,185.324,OUT035,2004,Small,Tier 2,Supermarket Type1,3728.48,6.035,0.065771344,20
FD,Low Fat,Snack Foods,184.495,OUT027,1985,Medium,Tier 3,Supermarket Type3,7873.085,9.192499999999999,0.043551753,39
NC,Non-Edible,Household,117.0124,OUT046,1997,Small,Tier 1,Supermarket Type1,1540.6612,12.35,0.163941937,27
FD,Regular,Snack Foods,50.9666,OUT017,2007,Small,Tier 2,Supermarket Type1,717.7324,14.65,0.099692906,17
FD,Low Fat,Fruits and Vegetables,133.5284,OUT010,1998,Small,Tier 3,Grocery Store,263.6568,10.895,0.059834024,26
DR,Low Fat,Dairy,37.4506,OUT045,2002,Small,Tier 2,Supermarket Type1,1062.6168,15.75,0.166174549,22
FD,Low Fat,Dairy,44.2744,OUT035,2004,Small,Tier 2,Supermarket Type1,588.5672,11.15,0.119930029,20
FD,Regular,Frozen Foods,131.531,OUT045,2002,Small,Tier 2,Supermarket Type1,1428.141,8.985,0.057944376,22
FD,Regular,Snack Foods,94.841,OUT010,1998,Small,Tier 3,Grocery Store,193.082,17.6,0.065649353,26
NC,Non-Edible,Household,168.679,OUT027,1985,Medium,Tier 3,Supermarket Type3,4923.591,15.375,0.080249973,39
FD,Regular,Snack Foods,89.5856,OUT046,1997,Small,Tier 1,Supermarket Type1,1494.0552,13.15,0.037952777,27
FD,Regular,Frozen Foods,86.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1183.7924,9.195,0.064113698,25
DR,Low Fat,Soft Drinks,64.7168,OUT027,1985,Medium,Tier 3,Supermarket Type3,3068.0064,14.3975,0.048841794,39
NC,Non-Edible,Household,106.9964,OUT035,2004,Small,Tier 2,Supermarket Type1,1788.3388,19.6,0.02394662,20
FD,Regular,Dairy,43.7086,OUT027,1985,Medium,Tier 3,Supermarket Type3,1293.6494,19.9,0.096000183,39
NC,Non-Edible,Household,93.2462,OUT013,1987,High,Tier 3,Supermarket Type1,1018.0082,20.2,0.074177667,37
FD,Regular,Breads,110.157,OUT027,1985,Medium,Tier 3,Supermarket Type3,2306.997,13.975,0.04368089,39
FD,Regular,Frozen Foods,32.9558,OUT018,2009,Medium,Tier 3,Supermarket Type2,101.8674,7.75,0.083268523,15
FD,Regular,Dairy,194.1794,OUT035,2004,Small,Tier 2,Supermarket Type1,3316.3498,8.575,0.071832909,20
FD,Regular,Baking Goods,197.211,OUT013,1987,High,Tier 3,Supermarket Type1,3535.398,20.2,0.067229275,37
FD,Regular,Baking Goods,165.3184,OUT049,1999,Medium,Tier 1,Supermarket Type1,1651.184,19.35,0.062625641,25
FD,Low Fat,Fruits and Vegetables,225.172,OUT045,2002,Small,Tier 2,Supermarket Type1,452.744,7.365,0.042646566,22
FD,Low Fat,Frozen Foods,237.7906,OUT035,2004,Small,Tier 2,Supermarket Type1,1188.453,7.5,0.03910045299999999,20
FD,Low Fat,Fruits and Vegetables,37.4506,OUT017,2007,Small,Tier 2,Supermarket Type1,796.9626,8.3,0.03555434,17
FD,Low Fat,Snack Foods,156.663,OUT045,2002,Small,Tier 2,Supermarket Type1,2816.334,16.75,0.105068444,22
FD,Regular,Breakfast,173.8712,OUT018,2009,Medium,Tier 3,Supermarket Type2,4570.0512,10.695,0.060912865,15
NC,Non-Edible,Household,147.5392,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056,5.88,0.02488732,27
FD,Low Fat,Dairy,36.1874,OUT046,1997,Small,Tier 1,Supermarket Type1,423.4488,12.6,0.024194731,27
FD,Regular,Snack Foods,74.0038,OUT013,1987,High,Tier 3,Supermarket Type1,1034.6532,10.695,0.01141595,37
NC,Non-Edible,Health and Hygiene,95.9094,OUT046,1997,Small,Tier 1,Supermarket Type1,2285.0256,17.85,0.018023997,27
FD,Low Fat,Fruits and Vegetables,188.0872,OUT018,2009,Medium,Tier 3,Supermarket Type2,2458.1336,19.75,0.012499004,15
FD,Low Fat,Seafood,107.5596,OUT010,1998,Small,Tier 3,Grocery Store,431.4384,7.97,0.036045991,26
NC,Non-Edible,Health and Hygiene,145.976,OUT019,1985,Small,Tier 1,Grocery Store,585.904,11.834999999999999,0.044607722,39
NC,Non-Edible,Household,57.8562,OUT045,2002,Small,Tier 2,Supermarket Type1,651.8182,15.7,0.16098885,22
NC,Non-Edible,Household,139.7496,OUT013,1987,High,Tier 3,Supermarket Type1,3952.1888,15.1,0.055793586,37
FD,Regular,Baking Goods,167.25,OUT018,2009,Medium,Tier 3,Supermarket Type2,1830.95,6.63,0.104445322,15
NC,Non-Edible,Health and Hygiene,140.9154,OUT045,2002,Small,Tier 2,Supermarket Type1,1134.5232,8.6,0.032687702,22
FD,Regular,Meat,197.711,OUT027,1985,Medium,Tier 3,Supermarket Type3,4910.275,10.8,0.026949463,39
NC,Non-Edible,Household,255.0014,OUT045,2002,Small,Tier 2,Supermarket Type1,5865.0322,13.0,0.041909345,22
FD,Low Fat,Fruits and Vegetables,148.2418,OUT049,1999,Medium,Tier 1,Supermarket Type1,1618.5598,5.98,0.04363058,25
DR,Low Fat,Dairy,175.1028,OUT049,1999,Medium,Tier 1,Supermarket Type1,1593.9252,6.03,0.029211852,25
FD,Regular,Canned,88.5172,OUT018,2009,Medium,Tier 3,Supermarket Type2,2408.8644,13.8,0.014793124,15
FD,Regular,Breakfast,183.0292,OUT027,1985,Medium,Tier 3,Supermarket Type3,8209.314,14.566666666666668,0.065928735,39
FD,Low Fat,Breads,228.5668,OUT027,1985,Medium,Tier 3,Supermarket Type3,3225.1352,15.333333333333334,0.01583438,39
FD,Regular,Frozen Foods,34.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,271.6464,16.1,0.159728395,27
NC,Non-Edible,Health and Hygiene,143.4154,OUT013,1987,High,Tier 3,Supermarket Type1,3545.385,20.1,0.014925407,37
FD,Low Fat,Baking Goods,141.947,OUT013,1987,High,Tier 3,Supermarket Type1,4008.116,9.17,0.102893121,37
NC,Non-Edible,Health and Hygiene,255.3672,OUT046,1997,Small,Tier 1,Supermarket Type1,767.0016,10.895,0.020951848,27
FD,Regular,Dairy,55.8298,OUT035,2004,Small,Tier 2,Supermarket Type1,485.3682,5.325,0.064527227,20
FD,Low Fat,Fruits and Vegetables,233.3642,OUT013,1987,High,Tier 3,Supermarket Type1,3950.1914,12.85,0.108102606,37
FD,Low Fat,Meat,196.8426,OUT019,1985,Small,Tier 1,Grocery Store,593.2278,14.1,0.0909001595,39
DR,Low Fat,Soft Drinks,91.912,OUT017,2007,Small,Tier 2,Supermarket Type1,559.272,15.35,0.073697713,17
FD,Regular,Starchy Foods,64.3168,OUT010,1998,Small,Tier 3,Grocery Store,127.8336,16.7,0.091437584,26
FD,Low Fat,Snack Foods,64.951,OUT046,1997,Small,Tier 1,Supermarket Type1,1644.526,13.3,0.009581155,27
NC,Non-Edible,Others,78.6618,OUT019,1985,Small,Tier 1,Grocery Store,80.5618,9.985,0.035997636,39
FD,Regular,Snack Foods,90.2514,OUT013,1987,High,Tier 3,Supermarket Type1,974.0654,6.67,0.12332588,37
FD,Regular,Fruits and Vegetables,192.0478,OUT049,1999,Medium,Tier 1,Supermarket Type1,1549.9824,20.5,0.112584813,25
FD,Regular,Frozen Foods,131.531,OUT035,2004,Small,Tier 2,Supermarket Type1,2856.282,15.1,0.019930418,20
NC,Non-Edible,Household,124.6362,OUT046,1997,Small,Tier 1,Supermarket Type1,3900.9222,17.0,0.126244059,27
FD,Regular,Canned,227.6352,OUT045,2002,Small,Tier 2,Supermarket Type1,2748.4224,8.42,0.030905215,22
FD,Regular,Fruits and Vegetables,177.1054,OUT017,2007,Small,Tier 2,Supermarket Type1,3151.8972,15.2,0.104365283,17
NC,Non-Edible,Health and Hygiene,125.073,OUT010,1998,Small,Tier 3,Grocery Store,369.519,17.0,0.087387669,26
FD,Regular,Starchy Foods,47.806,OUT017,2007,Small,Tier 2,Supermarket Type1,1071.938,17.6,0.053481818,17
FD,Low Fat,Canned,155.0972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3894.93,18.0,0.073306615,25
NC,Non-Edible,Household,196.9084,OUT010,1998,Small,Tier 3,Grocery Store,595.2252,14.6,0.043021542,26
FD,Low Fat,Dairy,89.4172,OUT017,2007,Small,Tier 2,Supermarket Type1,2498.0816,5.8,0.13169655,17
NC,Non-Edible,Others,192.2478,OUT018,2009,Medium,Tier 3,Supermarket Type2,4068.7038,9.8,0.090834158,15
NC,Non-Edible,Household,250.7724,OUT019,1985,Small,Tier 1,Grocery Store,251.6724,12.05,0.19875618,39
FD,Low Fat,Frozen Foods,77.6302,OUT046,1997,Small,Tier 1,Supermarket Type1,950.7624,14.3,0.026321701,27
FD,Low Fat,Baking Goods,158.8604,OUT046,1997,Small,Tier 1,Supermarket Type1,2693.8268,11.1,0.176215665,27
FD,Low Fat,Fruits and Vegetables,171.7106,OUT045,2002,Small,Tier 2,Supermarket Type1,1711.106,17.0,0.136008489,22
FD,Regular,Meat,48.8376,OUT049,1999,Medium,Tier 1,Supermarket Type1,1294.3152,18.6,0.17174348,25
FD,Regular,Snack Foods,49.8008,OUT017,2007,Small,Tier 2,Supermarket Type1,759.012,8.895,0.08154715,17
DR,Low Fat,Soft Drinks,86.6198,OUT027,1985,Medium,Tier 3,Supermarket Type3,2529.3742,9.5975,0.027570939,39
FD,Low Fat,Meat,102.3648,OUT018,2009,Medium,Tier 3,Supermarket Type2,1557.972,10.3,0.146767897,15
FD,Regular,Canned,141.8496,OUT013,1987,High,Tier 3,Supermarket Type1,2399.5432,19.25,0.03467086,37
FD,Low Fat,Snack Foods,210.8612,OUT035,2004,Small,Tier 2,Supermarket Type1,1254.3672,12.6,0.09619424,20
FD,Regular,Canned,215.7218,OUT018,2009,Medium,Tier 3,Supermarket Type2,1923.4962,15.3,0.08511049,15
FD,Regular,Canned,184.0924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772,16.125,0.1263349,39
NC,Non-Edible,Household,123.3414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4751.8146,16.950000000000003,0.012592289,39
FD,Regular,Baking Goods,122.2072,OUT027,1985,Medium,Tier 3,Supermarket Type3,3552.7088,17.775000000000002,0.05357685,39
FD,Low Fat,Snack Foods,160.6236,OUT018,2009,Medium,Tier 3,Supermarket Type2,1611.236,18.6,0.077168705,15
NC,Non-Edible,Others,163.621,OUT010,1998,Small,Tier 3,Grocery Store,815.605,14.5,0.032597778,26
FD,Low Fat,Fruits and Vegetables,179.5976,OUT018,2009,Medium,Tier 3,Supermarket Type2,2173.1712,13.5,0.021583971,15
FD,Low Fat,Baking Goods,177.637,OUT045,2002,Small,Tier 2,Supermarket Type1,4234.488,10.3,0.078903499,22
NC,Non-Edible,Health and Hygiene,121.373,OUT019,1985,Small,Tier 1,Grocery Store,369.519,9.251666666666667,0.091411749,39
NC,Non-Edible,Health and Hygiene,164.6526,OUT019,1985,Small,Tier 1,Grocery Store,657.8104,8.203333333333333,0.084245356,39
FD,Regular,Breads,33.8874,OUT010,1998,Small,Tier 3,Grocery Store,35.2874,7.155,0.281509514,26
NC,Non-Edible,Health and Hygiene,39.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,227.7036,16.5,0.012689327,15
FD,Regular,Snack Foods,63.1168,OUT010,1998,Small,Tier 3,Grocery Store,191.7504,5.59,0.094741514,26
FD,Low Fat,Baking Goods,149.6708,OUT010,1998,Small,Tier 3,Grocery Store,300.9416,15.15,0.046496777,26
FD,Low Fat,Dairy,166.1158,OUT017,2007,Small,Tier 2,Supermarket Type1,1169.8106,13.1,0.076005548,17
FD,Low Fat,Breakfast,232.7326,OUT018,2009,Medium,Tier 3,Supermarket Type2,3696.5216,8.06,0.06858114,15
FD,Regular,Frozen Foods,139.5838,OUT018,2009,Medium,Tier 3,Supermarket Type2,4495.4816,10.195,0.061156732,15
FD,Low Fat,Canned,49.8008,OUT010,1998,Small,Tier 3,Grocery Store,303.6048,10.1,0.053732324,26
NC,Non-Edible,Household,258.9962,OUT010,1998,Small,Tier 3,Grocery Store,258.9962,6.235,0.033807904,26
FD,Low Fat,Breads,198.3742,OUT018,2009,Medium,Tier 3,Supermarket Type2,2587.9646,12.5,0.020782036,15
FD,Regular,Dairy,86.1856,OUT013,1987,High,Tier 3,Supermarket Type1,1494.0552,11.35,0.063173691,37
FD,Low Fat,Frozen Foods,96.0094,OUT045,2002,Small,Tier 2,Supermarket Type1,1713.7692,9.065,0.115563679,22
FD,Regular,Snack Foods,85.1908,OUT017,2007,Small,Tier 2,Supermarket Type1,671.1264,11.65,0.076278201,17
FD,Regular,Fruits and Vegetables,57.1904,OUT049,1999,Medium,Tier 1,Supermarket Type1,1640.5312,18.2,0.012223687,25
FD,Regular,Frozen Foods,91.0488,OUT018,2009,Medium,Tier 3,Supermarket Type2,1629.8784,6.115,0.011419301,15
FD,Regular,Breakfast,90.5804,OUT018,2009,Medium,Tier 3,Supermarket Type2,183.7608,6.92,0.131458247,15
FD,Low Fat,Frozen Foods,263.791,OUT049,1999,Medium,Tier 1,Supermarket Type1,4996.829,7.035,0.021883368,25
FD,Low Fat,Snack Foods,139.818,OUT046,1997,Small,Tier 1,Supermarket Type1,1398.18,18.2,0.012607876,27
FD,Regular,Fruits and Vegetables,218.7508,OUT045,2002,Small,Tier 2,Supermarket Type1,3255.762,10.5,0.025041738,22
NC,Non-Edible,Health and Hygiene,237.759,OUT049,1999,Medium,Tier 1,Supermarket Type1,3545.385,17.6,0.018934719,25
FD,Low Fat,Fruits and Vegetables,182.0976,OUT027,1985,Medium,Tier 3,Supermarket Type3,6157.3184,18.675,0.021392306,39
FD,Low Fat,Fruits and Vegetables,116.5466,OUT045,2002,Small,Tier 2,Supermarket Type1,2828.3184,19.75,0.041448824,22
FD,Low Fat,Snack Foods,91.7146,OUT013,1987,High,Tier 3,Supermarket Type1,2462.7942,16.5,0.028395167,37
FD,Regular,Fruits and Vegetables,172.0764,OUT013,1987,High,Tier 3,Supermarket Type1,4466.1864,13.15,0.165221717,37
FD,Low Fat,Dairy,117.4782,OUT035,2004,Small,Tier 2,Supermarket Type1,2026.0294,7.89,0.036127671,20
FD,Regular,Frozen Foods,82.8592,OUT018,2009,Medium,Tier 3,Supermarket Type2,1733.7432,20.5,0.019277945,15
FD,Low Fat,Fruits and Vegetables,123.9046,OUT018,2009,Medium,Tier 3,Supermarket Type2,1120.5414,16.25,0.057629899,15
FD,Low Fat,Snack Foods,207.2612,OUT046,1997,Small,Tier 1,Supermarket Type1,4390.2852,12.6,0.096212432,27
FD,Low Fat,Baking Goods,92.4462,OUT019,1985,Small,Tier 1,Grocery Store,185.0924,10.6875,0.024387984,39
